CPU Package,52,449
Motherboard,578,804
Motherboard,82,86
NADA,48,418
CPU Package,A,49
CPU Package,52,449
Motherboard,578,804
Motherboard,82,86
,49,49
,48,428
NADA,49,419
CPU Package,A,50
CPU Package,53,450
Motherboard,579,805
Motherboard,83,87
NADA,49,419
CPU Package,A,50
CPU Package,53,450
Motherboard,579,805
Motherboard,83,87
,50,50
,49,429
NADA,50,420
CPU Package,A,51
CPU Package,54,451
Motherboard,580,806
Motherboard,84,88
NADA,50,420
CPU Package,A,51
CPU Package,54,451
Motherboard,580,806
Motherboard,84,88
,51,51
,50,430
NADA,51,421
CPU Package,A,52
CPU Package,55,452
Motherboard,581,807
Motherboard,85,89
NADA,51,421
CPU Package,A,52
CPU Package,55,452
Motherboard,581,807
Motherboard,85,89
,52,52
,51,431
NADA,52,422
CPU Package,A,53
CPU Package,56,453
Motherboard,582,808
Motherboard,86,90
NADA,52,422
CPU Package,A,53
CPU Package,56,453
Motherboard,582,808
Motherboard,86,90
,53,53
,52,432
NADA,53,423
CPU Package,A,54
CPU Package,57,454
Motherboard,583,809
Motherboard,87,91
NADA,53,423
CPU Package,A,54
CPU Package,57,454
Motherboard,583,809
Motherboard,87,91
,54,54
,53,433
NADA,54,424
CPU Package,A,55
CPU Package,58,455
Motherboard,584,810
Motherboard,88,92
NADA,54,424
CPU Package,A,55
CPU Package,58,455
Motherboard,584,810
Motherboard,88,92
,55,55
,54,434
NADA,55,425
CPU Package,A,56
CPU Package,59,456
Motherboard,585,811
Motherboard,89,93
NADA,55,425
CPU Package,A,56
CPU Package,59,456
Motherboard,585,811
Motherboard,89,93
,56,56
,55,435
NADA,56,426
CPU Package,A,57
CPU Package,60,457
Motherboard,586,812
Motherboard,90,94
NADA,56,426
CPU Package,A,57
CPU Package,60,457
Motherboard,586,812
Motherboard,90,94
,57,57
,56,436
NADA,57,427
CPU Package,A,58
CPU Package,61,458
Motherboard,587,813
Motherboard,91,95
NADA,57,427
CPU Package,A,58
CPU Package,61,458
Motherboard,587,813
Motherboard,91,95
,58,58
,57,437
NADA,58,428
CPU Package,A,59
CPU Package,62,459
Motherboard,588,814
Motherboard,92,96
NADA,58,428
CPU Package,A,59
CPU Package,62,459
Motherboard,588,814
Motherboard,92,96
,59,59
,58,438
NADA,59,429
CPU Package,A,60
CPU Package,63,460
Motherboard,589,815
Motherboard,93,97
NADA,59,429
CPU Package,A,60
CPU Package,63,460
Motherboard,589,815
Motherboard,93,97
,60,60
,59,439
NADA,60,430
CPU Package,A,61
CPU Package,64,461
Motherboard,590,816
Motherboard,94,98
NADA,60,430
CPU Package,A,61
CPU Package,64,461
Motherboard,590,816
Motherboard,94,98
,61,61
,60,440
NADA,61,431
CPU Package,A,62
CPU Package,65,462
Motherboard,591,817
Motherboard,95,99
NADA,61,431
CPU Package,A,62
CPU Package,65,462
Motherboard,591,817
Motherboard,95,99
,62,62
,61,441
NADA,62,432
CPU Package,A,63
CPU Package,66,463
Motherboard,592,818
Motherboard,96,100
NADA,62,432
CPU Package,A,63
CPU Package,66,463
Motherboard,592,818
Motherboard,96,100
,63,63
,62,442
NADA,63,433
CPU Package,A,64
CPU Package,67,464
Motherboard,593,819
Motherboard,97,101
NADA,63,433
CPU Package,A,64
CPU Package,67,464
Motherboard,593,819
Motherboard,97,101
,64,64
,63,443
NADA,64,434
CPU Package,A,65
CPU Package,68,465
Motherboard,594,820
Motherboard,98,102
NADA,64,434
CPU Package,A,65
CPU Package,68,465
Motherboard,594,820
Motherboard,98,102
,65,65
,64,444
NADA,65,435
CPU Package,A,66
CPU Package,69,466
Motherboard,595,821
Motherboard,99,103
NADA,65,435
CPU Package,A,66
CPU Package,69,466
Motherboard,595,821
Motherboard,99,103
,66,66
,65,445
NADA,66,436
CPU Package,A,67
CPU Package,70,467
Motherboard,596,822
Motherboard,100,104
NADA,66,436
CPU Package,A,67
CPU Package,70,467
Motherboard,596,822
Motherboard,100,104
,67,67
,66,446
NADA,67,437
CPU Package,A,68
CPU Package,71,468
Motherboard,597,823
Motherboard,101,105
NADA,67,437
CPU Package,A,68
CPU Package,71,468
Motherboard,597,823
Motherboard,101,105
,68,68
,67,447
NADA,68,438
CPU Package,A,69
CPU Package,72,469
Motherboard,598,824
Motherboard,102,106
NADA,68,438
CPU Package,A,69
CPU Package,72,469
Motherboard,598,824
Motherboard,102,106
,69,69
,68,448
NADA,69,439
CPU Package,A,70
CPU Package,73,470
Motherboard,599,825
Motherboard,103,107
NADA,69,439
CPU Package,A,70
CPU Package,73,470
Motherboard,599,825
Motherboard,103,107
,70,70
,69,449
NADA,70,440
CPU Package,A,71
CPU Package,74,471
Motherboard,600,826
Motherboard,104,108
NADA,70,440
CPU Package,A,71
CPU Package,74,471
Motherboard,600,826
Motherboard,104,108
,71,71
,70,450
NADA,71,441
CPU Package,A,72
CPU Package,75,472
Motherboard,601,827
Motherboard,105,109
NADA,71,441
CPU Package,A,72
CPU Package,75,472
Motherboard,601,827
Motherboard,105,109
,72,72
,71,451
NADA,72,442
CPU Package,A,73
CPU Package,76,473
Motherboard,602,828
Motherboard,106,110
NADA,72,442
CPU Package,A,73
CPU Package,76,473
Motherboard,602,828
Motherboard,106,110
,73,73
,72,452
NADA,73,443
CPU Package,A,74
CPU Package,77,474
Motherboard,603,829
Motherboard,107,111
NADA,73,443
CPU Package,A,74
CPU Package,77,474
Motherboard,603,829
Motherboard,107,111
,74,74
,73,453
NADA,74,444
CPU Package,A,75
CPU Package,78,475
Motherboard,604,830
Motherboard,108,112
NADA,74,444
CPU Package,A,75
CPU Package,78,475
Motherboard,604,830
Motherboard,108,112
,75,75
,74,454
NADA,75,445
CPU Package,A,76
CPU Package,79,476
Motherboard,605,831
Motherboard,109,113
NADA,75,445
CPU Package,A,76
CPU Package,79,476
Motherboard,605,831
Motherboard,109,113
,76,76
,75,455
NADA,76,446
CPU Package,A,77
CPU Package,80,477
Motherboard,606,832
Motherboard,110,114
NADA,76,446
CPU Package,A,77
CPU Package,80,477
Motherboard,606,832
Motherboard,110,114
,77,77
,76,456
NADA,77,447
CPU Package,A,78
CPU Package,81,478
Motherboard,607,833
Motherboard,111,115
NADA,77,447
CPU Package,A,78
CPU Package,81,478
Motherboard,607,833
Motherboard,111,115
,78,78
,77,457
NADA,78,448
CPU Package,A,79
CPU Package,82,479
Motherboard,608,834
Motherboard,112,116
NADA,78,448
CPU Package,A,79
CPU Package,82,479
Motherboard,608,834
Motherboard,112,116
,79,79
,78,458
NADA,79,449
CPU Package,A,80
CPU Package,83,480
Motherboard,609,835
Motherboard,113,117
NADA,79,449
CPU Package,A,80
CPU Package,83,480
Motherboard,609,835
Motherboard,113,117
,80,80
,79,459
NADA,80,450
CPU Package,A,81
CPU Package,84,481
Motherboard,610,836
Motherboard,114,118
NADA,80,450
CPU Package,A,81
CPU Package,84,481
Motherboard,610,836
Motherboard,114,118
,81,81
,80,460
NADA,81,451
CPU Package,A,82
CPU Package,85,482
Motherboard,611,837
Motherboard,115,119
NADA,81,451
CPU Package,A,82
CPU Package,85,482
Motherboard,611,837
Motherboard,115,119
,82,82
,81,461
NADA,82,452
CPU Package,A,83
CPU Package,86,483
Motherboard,612,838
Motherboard,116,120
NADA,82,452
CPU Package,A,83
CPU Package,86,483
Motherboard,612,838
Motherboard,116,120
,83,83
,82,462
NADA,83,453
CPU Package,A,84
CPU Package,87,484
Motherboard,613,839
Motherboard,117,121
NADA,83,453
CPU Package,A,84
CPU Package,87,484
Motherboard,613,839
Motherboard,117,121
,84,84
,83,463
NADA,84,454
CPU Package,A,85
CPU Package,88,485
Motherboard,614,840
Motherboard,118,122
NADA,84,454
CPU Package,A,85
CPU Package,88,485
Motherboard,614,840
Motherboard,118,122
,85,85
,84,464
NADA,85,455
CPU Package,A,86
CPU Package,89,486
Motherboard,615,841
Motherboard,119,123
NADA,85,455
CPU Package,A,86
CPU Package,89,486
Motherboard,615,841
Motherboard,119,123
,86,86
,85,465
NADA,86,456
CPU Package,A,87
CPU Package,90,487
Motherboard,616,842
Motherboard,120,124
NADA,86,456
CPU Package,A,87
CPU Package,90,487
Motherboard,616,842
Motherboard,120,124
,87,87
,86,466
NADA,87,457
CPU Package,A,88
CPU Package,91,488
Motherboard,617,843
Motherboard,121,125
NADA,87,457
CPU Package,A,88
CPU Package,91,488
Motherboard,617,843
Motherboard,121,125
,88,88
,87,467
NADA,88,458
CPU Package,A,89
CPU Package,92,489
Motherboard,618,844
Motherboard,122,126
NADA,88,458
CPU Package,A,89
CPU Package,92,489
Motherboard,618,844
Motherboard,122,126
,89,89
,88,468
NADA,89,459
CPU Package,A,90
CPU Package,93,490
Motherboard,619,845
Motherboard,123,127
NADA,89,459
CPU Package,A,90
CPU Package,93,490
Motherboard,619,845
Motherboard,123,127
,90,90
,89,469
NADA,90,460
CPU Package,A,91
CPU Package,94,491
Motherboard,620,846
Motherboard,124,128
NADA,90,460
CPU Package,A,91
CPU Package,94,491
Motherboard,620,846
Motherboard,124,128
,91,91
,90,470
NADA,91,461
CPU Package,A,92
CPU Package,95,492
Motherboard,621,847
Motherboard,125,129
NADA,91,461
CPU Package,A,92
CPU Package,95,492
Motherboard,621,847
Motherboard,125,129
,92,92
,91,471
NADA,92,462
CPU Package,A,93
CPU Package,96,493
Motherboard,622,848
Motherboard,126,130
NADA,92,462
CPU Package,A,93
CPU Package,96,493
Motherboard,622,848
Motherboard,126,130
,93,93
,92,472
NADA,93,463
CPU Package,A,94
CPU Package,97,494
Motherboard,623,849
Motherboard,127,131
NADA,93,463
CPU Package,A,94
CPU Package,97,494
Motherboard,623,849
Motherboard,127,131
,94,94
,93,473
NADA,94,464
CPU Package,A,95
CPU Package,98,495
Motherboard,624,850
Motherboard,128,132
NADA,94,464
CPU Package,A,95
CPU Package,98,495
Motherboard,624,850
Motherboard,128,132
,95,95
,94,474
NADA,95,465
CPU Package,A,96
CPU Package,99,496
Motherboard,625,851
Motherboard,129,133
NADA,95,465
CPU Package,A,96
CPU Package,99,496
Motherboard,625,851
Motherboard,129,133
,96,96
,95,475
NADA,96,466
CPU Package,A,97
CPU Package,100,497
Motherboard,626,852
Motherboard,130,134
NADA,96,466
CPU Package,A,97
CPU Package,100,497
Motherboard,626,852
Motherboard,130,134
,97,97
,96,476
NADA,97,467
CPU Package,A,98
CPU Package,101,498
Motherboard,627,853
Motherboard,131,135
NADA,97,467
CPU Package,A,98
CPU Package,101,498
Motherboard,627,853
Motherboard,131,135
,98,98
,97,477
NADA,98,468
CPU Package,A,99
CPU Package,102,499
Motherboard,628,854
Motherboard,132,136
NADA,98,468
CPU Package,A,99
CPU Package,102,499
Motherboard,628,854
Motherboard,132,136
,99,99
,98,478
NADA,99,469
CPU Package,A,100
CPU Package,103,500
Motherboard,629,855
Motherboard,133,137
NADA,99,469
CPU Package,A,100
CPU Package,103,500
Motherboard,629,855
Motherboard,133,137
,100,100
,99,479
NADA,100,470
CPU Package,A,101
CPU Package,104,501
Motherboard,630,856
Motherboard,134,138
NADA,100,470
CPU Package,A,101
CPU Package,104,501
Motherboard,630,856
Motherboard,134,138
,101,101
,100,480
NADA,101,471
CPU Package,A,102
CPU Package,105,502
Motherboard,631,857
Motherboard,135,139
NADA,101,471
CPU Package,A,102
CPU Package,105,502
Motherboard,631,857
Motherboard,135,139
,102,102
,101,481
NADA,102,472
CPU Package,A,103
CPU Package,106,503
Motherboard,632,858
Motherboard,136,140
NADA,102,472
CPU Package,A,103
CPU Package,106,503
Motherboard,632,858
Motherboard,136,140
,103,103
,102,482
NADA,103,473
CPU Package,A,104
CPU Package,107,504
Motherboard,633,859
Motherboard,137,141
NADA,103,473
CPU Package,A,104
CPU Package,107,504
Motherboard,633,859
Motherboard,137,141
,104,104
,103,483
NADA,104,474
CPU Package,A,105
CPU Package,108,505
Motherboard,634,860
Motherboard,138,142
NADA,104,474
CPU Package,A,105
CPU Package,108,505
Motherboard,634,860
Motherboard,138,142
,105,105
,104,484
NADA,105,475
CPU Package,A,106
CPU Package,109,506
Motherboard,635,861
Motherboard,139,143
NADA,105,475
CPU Package,A,106
CPU Package,109,506
Motherboard,635,861
Motherboard,139,143
,106,106
,105,485
NADA,106,476
CPU Package,A,107
CPU Package,110,507
Motherboard,636,862
Motherboard,140,144
NADA,106,476
CPU Package,A,107
CPU Package,110,507
Motherboard,636,862
Motherboard,140,144
,107,107
,106,486
NADA,107,477
CPU Package,A,108
CPU Package,111,508
Motherboard,637,863
Motherboard,141,145
NADA,107,477
CPU Package,A,108
CPU Package,111,508
Motherboard,637,863
Motherboard,141,145
,108,108
,107,487
NADA,108,478
CPU Package,A,109
CPU Package,112,509
Motherboard,638,864
Motherboard,142,146
NADA,108,478
CPU Package,A,109
CPU Package,112,509
Motherboard,638,864
Motherboard,142,146
,109,109
,108,488
NADA,109,479
CPU Package,A,110
CPU Package,113,510
Motherboard,639,865
Motherboard,143,147
NADA,109,479
CPU Package,A,110
CPU Package,113,510
Motherboard,639,865
Motherboard,143,147
,110,110
,109,489
NADA,110,480
CPU Package,A,111
CPU Package,114,511
Motherboard,640,866
Motherboard,144,148
NADA,110,480
CPU Package,A,111
CPU Package,114,511
Motherboard,640,866
Motherboard,144,148
,111,111
,110,490
NADA,111,481
CPU Package,A,112
CPU Package,115,512
Motherboard,641,867
Motherboard,145,149
NADA,111,481
CPU Package,A,112
CPU Package,115,512
Motherboard,641,867
Motherboard,145,149
,112,112
,111,491
NADA,112,482
CPU Package,A,113
CPU Package,116,513
Motherboard,642,868
Motherboard,146,150
NADA,112,482
CPU Package,A,113
CPU Package,116,513
Motherboard,642,868
Motherboard,146,150
,113,113
,112,492
NADA,113,483
CPU Package,A,114
CPU Package,117,514
Motherboard,643,869
Motherboard,147,151
NADA,113,483
CPU Package,A,114
CPU Package,117,514
Motherboard,643,869
Motherboard,147,151
,114,114
,113,493
NADA,114,484
CPU Package,A,115
CPU Package,118,515
Motherboard,644,870
Motherboard,148,152
NADA,114,484
CPU Package,A,115
CPU Package,118,515
Motherboard,644,870
Motherboard,148,152
,115,115
,114,494
NADA,115,485
CPU Package,A,116
CPU Package,119,516
Motherboard,645,871
Motherboard,149,153
NADA,115,485
CPU Package,A,116
CPU Package,119,516
Motherboard,645,871
Motherboard,149,153
,116,116
,115,495
NADA,116,486
CPU Package,A,117
CPU Package,120,517
Motherboard,646,872
Motherboard,150,154
NADA,116,486
CPU Package,A,117
CPU Package,120,517
Motherboard,646,872
Motherboard,150,154
,117,117
,116,496
NADA,117,487
CPU Package,A,118
CPU Package,121,518
Motherboard,647,873
Motherboard,151,155
NADA,117,487
CPU Package,A,118
CPU Package,121,518
Motherboard,647,873
Motherboard,151,155
,118,118
,117,497
NADA,118,488
CPU Package,A,119
CPU Package,122,519
Motherboard,648,874
Motherboard,152,156
NADA,118,488
CPU Package,A,119
CPU Package,122,519
Motherboard,648,874
Motherboard,152,156
,119,119
,118,498
NADA,119,489
CPU Package,A,120
CPU Package,123,520
Motherboard,649,875
Motherboard,153,157
NADA,119,489
CPU Package,A,120
CPU Package,123,520
Motherboard,649,875
Motherboard,153,157
,120,120
,119,499
NADA,120,490
CPU Package,A,121
CPU Package,124,521
Motherboard,650,876
Motherboard,154,158
NADA,120,490
CPU Package,A,121
CPU Package,124,521
Motherboard,650,876
Motherboard,154,158
,121,121
,120,500
NADA,121,491
CPU Package,A,122
CPU Package,125,522
Motherboard,651,877
Motherboard,155,159
NADA,121,491
CPU Package,A,122
CPU Package,125,522
Motherboard,651,877
Motherboard,155,159
,122,122
,121,501
NADA,122,492
CPU Package,A,123
CPU Package,126,523
Motherboard,652,878
Motherboard,156,160
NADA,122,492
CPU Package,A,123
CPU Package,126,523
Motherboard,652,878
Motherboard,156,160
,123,123
,122,502
NADA,123,493
CPU Package,A,124
CPU Package,127,524
Motherboard,653,879
Motherboard,157,161
NADA,123,493
CPU Package,A,124
CPU Package,127,524
Motherboard,653,879
Motherboard,157,161
,124,124
,123,503
NADA,124,494
CPU Package,A,125
CPU Package,128,525
Motherboard,654,880
Motherboard,158,162
NADA,124,494
CPU Package,A,125
CPU Package,128,525
Motherboard,654,880
Motherboard,158,162
,125,125
,124,504
NADA,125,495
CPU Package,A,126
CPU Package,129,526
Motherboard,655,881
Motherboard,159,163
NADA,125,495
CPU Package,A,126
CPU Package,129,526
Motherboard,655,881
Motherboard,159,163
,126,126
,125,505
NADA,126,496
CPU Package,A,127
CPU Package,130,527
Motherboard,656,882
Motherboard,160,164
NADA,126,496
CPU Package,A,127
CPU Package,130,527
Motherboard,656,882
Motherboard,160,164
,127,127
,126,506
NADA,127,497
CPU Package,A,128
CPU Package,131,528
Motherboard,657,883
Motherboard,161,165
NADA,127,497
CPU Package,A,128
CPU Package,131,528
Motherboard,657,883
Motherboard,161,165
,128,128
,127,507
NADA,128,498
CPU Package,A,129
CPU Package,132,529
Motherboard,658,884
Motherboard,162,166
NADA,128,498
CPU Package,A,129
CPU Package,132,529
Motherboard,658,884
Motherboard,162,166
,129,129
,128,508
NADA,129,499
CPU Package,A,130
CPU Package,133,530
Motherboard,659,885
Motherboard,163,167
NADA,129,499
CPU Package,A,130
CPU Package,133,530
Motherboard,659,885
Motherboard,163,167
,130,130
,129,509
NADA,130,500
CPU Package,A,131
CPU Package,134,531
Motherboard,660,886
Motherboard,164,168
NADA,130,500
CPU Package,A,131
CPU Package,134,531
Motherboard,660,886
Motherboard,164,168
,131,131
,130,510
NADA,131,501
CPU Package,A,132
CPU Package,135,532
Motherboard,661,887
Motherboard,165,169
NADA,131,501
CPU Package,A,132
CPU Package,135,532
Motherboard,661,887
Motherboard,165,169
,132,132
,131,511
NADA,132,502
CPU Package,A,133
CPU Package,136,533
Motherboard,662,888
Motherboard,166,170
NADA,132,502
CPU Package,A,133
CPU Package,136,533
Motherboard,662,888
Motherboard,166,170
,133,133
,132,512
NADA,133,503
CPU Package,A,134
CPU Package,137,534
Motherboard,663,889
Motherboard,167,171
NADA,133,503
CPU Package,A,134
CPU Package,137,534
Motherboard,663,889
Motherboard,167,171
,134,134
,133,513
NADA,134,504
CPU Package,A,135
CPU Package,138,535
Motherboard,664,890
Motherboard,168,172
NADA,134,504
CPU Package,A,135
CPU Package,138,535
Motherboard,664,890
Motherboard,168,172
,135,135
,134,514
NADA,135,505
CPU Package,A,136
CPU Package,139,536
Motherboard,665,891
Motherboard,169,173
NADA,135,505
CPU Package,A,136
CPU Package,139,536
Motherboard,665,891
Motherboard,169,173
,136,136
,135,515
NADA,136,506
CPU Package,A,137
CPU Package,140,537
Motherboard,666,892
Motherboard,170,174
NADA,136,506
CPU Package,A,137
CPU Package,140,537
Motherboard,666,892
Motherboard,170,174
,137,137
,136,516
NADA,137,507
CPU Package,A,138
CPU Package,141,538
Motherboard,667,893
Motherboard,171,175
NADA,137,507
CPU Package,A,138
CPU Package,141,538
Motherboard,667,893
Motherboard,171,175
,138,138
,137,517
NADA,138,508
CPU Package,A,139
CPU Package,142,539
Motherboard,668,894
Motherboard,172,176
NADA,138,508
CPU Package,A,139
CPU Package,142,539
Motherboard,668,894
Motherboard,172,176
,139,139
,138,518
NADA,139,509
CPU Package,A,140
CPU Package,143,540
Motherboard,669,895
Motherboard,173,177
NADA,139,509
CPU Package,A,140
CPU Package,143,540
Motherboard,669,895
Motherboard,173,177
,140,140
,139,519
NADA,140,510
CPU Package,A,141
CPU Package,144,541
Motherboard,670,896
Motherboard,174,178
NADA,140,510
CPU Package,A,141
CPU Package,144,541
Motherboard,670,896
Motherboard,174,178
,141,141
,140,520
NADA,141,511
CPU Package,A,142
CPU Package,145,542
Motherboard,671,897
Motherboard,175,179
NADA,141,511
CPU Package,A,142
CPU Package,145,542
Motherboard,671,897
Motherboard,175,179
,142,142
,141,521
NADA,142,512
CPU Package,A,143
CPU Package,146,543
Motherboard,672,898
Motherboard,176,180
NADA,142,512
CPU Package,A,143
CPU Package,146,543
Motherboard,672,898
Motherboard,176,180
,143,143
,142,522
NADA,143,513
CPU Package,A,144
CPU Package,147,544
Motherboard,673,899
NADA,0,370
CPU Package,A,1
CPU Package,4,401
Motherboard,530,756
Motherboard,34,38
,1,1
,0,380
NADA,0,370
CPU Package,A,1
CPU Package,4,401
Motherboard,530,756
Motherboard,34,38
,1,1
,0,380
NADA,0,370
CPU Package,A,1
CPU Package,4,401
Motherboard,530,756
Motherboard,34,38
,1,1
,0,380
NADA,1,371
CPU Package,A,2
CPU Package,5,402
Motherboard,531,757
Motherboard,35,39
NADA,1,371
CPU Package,A,2
CPU Package,5,402
Motherboard,531,757
Motherboard,35,39
,2,2
,1,381
NADA,2,372
CPU Package,A,3
CPU Package,6,403
Motherboard,532,758
Motherboard,36,40
NADA,2,372
CPU Package,A,3
CPU Package,6,403
Motherboard,532,758
Motherboard,36,40
,3,3
,2,382
NADA,3,373
CPU Package,A,4
CPU Package,7,404
Motherboard,533,759
Motherboard,37,41
NADA,3,373
CPU Package,A,4
CPU Package,7,404
Motherboard,533,759
Motherboard,37,41
,4,4
,3,383
NADA,4,374
CPU Package,A,5
CPU Package,8,405
Motherboard,534,760
Motherboard,38,42
NADA,4,374
CPU Package,A,5
CPU Package,8,405
Motherboard,534,760
Motherboard,38,42
,5,5
,4,384
NADA,5,375
CPU Package,A,6
CPU Package,9,406
Motherboard,535,761
Motherboard,39,43
NADA,5,375
CPU Package,A,6
CPU Package,9,406
Motherboard,535,761
Motherboard,39,43
,6,6
,5,385
NADA,6,376
CPU Package,A,7
CPU Package,10,407
Motherboard,536,762
Motherboard,40,44
NADA,6,376
CPU Package,A,7
CPU Package,10,407
Motherboard,536,762
Motherboard,40,44
,7,7
,6,386
NADA,7,377
CPU Package,A,8
CPU Package,11,408
Motherboard,537,763
Motherboard,41,45
NADA,7,377
CPU Package,A,8
CPU Package,11,408
Motherboard,537,763
Motherboard,41,45
,8,8
,7,387
NADA,8,378
CPU Package,A,9
CPU Package,12,409
Motherboard,538,764
Motherboard,42,46
NADA,8,378
CPU Package,A,9
CPU Package,12,409
Motherboard,538,764
Motherboard,42,46
,9,9
,8,388
NADA,9,379
CPU Package,A,10
CPU Package,13,410
Motherboard,539,765
Motherboard,43,47
NADA,9,379
CPU Package,A,10
CPU Package,13,410
Motherboard,539,765
Motherboard,43,47
,10,10
,9,389
NADA,10,380
CPU Package,A,11
CPU Package,14,411
Motherboard,540,766
Motherboard,44,48
NADA,10,380
CPU Package,A,11
CPU Package,14,411
Motherboard,540,766
Motherboard,44,48
,11,11
,10,390
NADA,11,381
CPU Package,A,12
CPU Package,15,412
Motherboard,541,767
Motherboard,45,49
NADA,11,381
CPU Package,A,12
CPU Package,15,412
Motherboard,541,767
Motherboard,45,49
,12,12
,11,391
NADA,12,382
CPU Package,A,13
CPU Package,16,413
Motherboard,542,768
Motherboard,46,50
NADA,12,382
CPU Package,A,13
CPU Package,16,413
Motherboard,542,768
Motherboard,46,50
,13,13
,12,392
NADA,13,383
CPU Package,A,14
CPU Package,17,414
Motherboard,543,769
Motherboard,47,51
NADA,13,383
CPU Package,A,14
CPU Package,17,414
Motherboard,543,769
Motherboard,47,51
,14,14
,13,393
NADA,14,384
CPU Package,A,15
CPU Package,18,415
Motherboard,544,770
Motherboard,48,52
NADA,14,384
CPU Package,A,15
CPU Package,18,415
Motherboard,544,770
Motherboard,48,52
,15,15
,14,394
NADA,15,385
CPU Package,A,16
CPU Package,19,416
Motherboard,545,771
Motherboard,49,53
NADA,15,385
CPU Package,A,16
CPU Package,19,416
Motherboard,545,771
Motherboard,49,53
,16,16
,15,395
NADA,16,386
CPU Package,A,17
CPU Package,20,417
Motherboard,546,772
Motherboard,50,54
NADA,16,386
CPU Package,A,17
CPU Package,20,417
Motherboard,546,772
Motherboard,50,54
,17,17
,16,396
NADA,17,387
CPU Package,A,18
CPU Package,21,418
Motherboard,547,773
Motherboard,51,55
NADA,17,387
CPU Package,A,18
CPU Package,21,418
Motherboard,547,773
Motherboard,51,55
,18,18
,17,397
NADA,18,388
CPU Package,A,19
CPU Package,22,419
Motherboard,548,774
Motherboard,52,56
NADA,18,388
CPU Package,A,19
CPU Package,22,419
Motherboard,548,774
Motherboard,52,56
,19,19
,18,398
NADA,19,389
CPU Package,A,20
CPU Package,23,420
Motherboard,549,775
Motherboard,53,57
NADA,19,389
CPU Package,A,20
CPU Package,23,420
Motherboard,549,775
Motherboard,53,57
,20,20
,19,399
NADA,20,390
CPU Package,A,21
CPU Package,24,421
Motherboard,550,776
Motherboard,54,58
NADA,20,390
CPU Package,A,21
CPU Package,24,421
Motherboard,550,776
Motherboard,54,58
,21,21
,20,400
NADA,21,391
CPU Package,A,22
CPU Package,25,422
Motherboard,551,777
Motherboard,55,59
NADA,21,391
CPU Package,A,22
CPU Package,25,422
Motherboard,551,777
Motherboard,55,59
,22,22
,21,401
NADA,22,392
CPU Package,A,23
CPU Package,26,423
Motherboard,552,778
Motherboard,56,60
NADA,22,392
CPU Package,A,23
CPU Package,26,423
Motherboard,552,778
Motherboard,56,60
,23,23
,22,402
NADA,23,393
CPU Package,A,24
CPU Package,27,424
Motherboard,553,779
Motherboard,57,61
NADA,23,393
CPU Package,A,24
CPU Package,27,424
Motherboard,553,779
Motherboard,57,61
,24,24
,23,403
NADA,24,394
CPU Package,A,25
CPU Package,28,425
Motherboard,554,780
Motherboard,58,62
NADA,24,394
CPU Package,A,25
CPU Package,28,425
Motherboard,554,780
Motherboard,58,62
,25,25
,24,404
NADA,25,395
CPU Package,A,26
CPU Package,29,426
Motherboard,555,781
Motherboard,59,63
NADA,25,395
CPU Package,A,26
CPU Package,29,426
Motherboard,555,781
Motherboard,59,63
,26,26
,25,405
NADA,26,396
CPU Package,A,27
CPU Package,30,427
Motherboard,556,782
Motherboard,60,64
NADA,26,396
CPU Package,A,27
CPU Package,30,427
Motherboard,556,782
Motherboard,60,64
,27,27
,26,406
NADA,27,397
CPU Package,A,28
CPU Package,31,428
Motherboard,557,783
Motherboard,61,65
NADA,27,397
CPU Package,A,28
CPU Package,31,428
Motherboard,557,783
Motherboard,61,65
,28,28
,27,407
NADA,28,398
CPU Package,A,29
CPU Package,32,429
Motherboard,558,784
Motherboard,62,66
NADA,28,398
CPU Package,A,29
CPU Package,32,429
Motherboard,558,784
Motherboard,62,66
,29,29
,28,408
NADA,29,399
CPU Package,A,30
CPU Package,33,430
Motherboard,559,785
Motherboard,63,67
NADA,29,399
CPU Package,A,30
CPU Package,33,430
Motherboard,559,785
Motherboard,63,67
,30,30
,29,409
NADA,30,400
CPU Package,A,31
CPU Package,34,431
Motherboard,560,786
Motherboard,64,68
NADA,30,400
CPU Package,A,31
CPU Package,34,431
Motherboard,560,786
Motherboard,64,68
,31,31
,30,410
NADA,31,401
CPU Package,A,32
CPU Package,35,432
Motherboard,561,787
Motherboard,65,69
NADA,31,401
CPU Package,A,32
CPU Package,35,432
Motherboard,561,787
Motherboard,65,69
,32,32
,31,411
NADA,32,402
CPU Package,A,33
CPU Package,36,433
Motherboard,562,788
Motherboard,66,70
NADA,32,402
CPU Package,A,33
CPU Package,36,433
Motherboard,562,788
Motherboard,66,70
,33,33
,32,412
NADA,33,403
CPU Package,A,34
CPU Package,37,434
Motherboard,563,789
Motherboard,67,71
NADA,33,403
CPU Package,A,34
CPU Package,37,434
Motherboard,563,789
Motherboard,67,71
,34,34
,33,413
NADA,34,404
CPU Package,A,35
CPU Package,38,435
Motherboard,564,790
Motherboard,68,72
NADA,34,404
CPU Package,A,35
CPU Package,38,435
Motherboard,564,790
Motherboard,68,72
,35,35
,34,414
NADA,35,405
CPU Package,A,36
CPU Package,39,436
Motherboard,565,791
Motherboard,69,73
NADA,35,405
CPU Package,A,36
CPU Package,39,436
Motherboard,565,791
Motherboard,69,73
,36,36
,35,415
NADA,36,406
CPU Package,A,37
